OrderID,Date,Month,Region,Country,SalesRep,Product,Category,Units,UnitPrice,Revenue,Cost,Profit
SO-2025-02624,2025-07-07,2025-07,North America,Mexico,Liam Chen,Mechanical Keyboard,Accessories,8,109.2,873.6,496.0,377.6
SO-2025-02810,2025-07-07,2025-07,APAC,Japan,Chloe Wong,Wireless Mouse,Accessories,3,63.7,191.1,72.0,119.1
SO-2025-00517,2025-07-07,2025-07,Europe,Spain,Emma Laurent,Mechanical Keyboard,Accessories,1,109.2,109.2,62.0,47.2
SO-2025-01117,2025-07-07,2025-07,North America,United States,Liam Chen,Laptop Pro 15,Hardware,4,1276.0,5104.0,3920.0,1184.0
SO-2025-02335,2025-07-07,2025-07,APAC,Australia,Haruto Sato,CRM Suite (annual),Software,1,900.0,900.0,140.0,760.0
SO-2025-02337,2025-07-07,2025-07,North America,United States,Liam Chen,Laptop Air 13,Hardware,2,924.0,1848.0,1400.0,448.0
SO-2025-03663,2025-07-07,2025-07,Europe,Germany,Noah Muller,Noise-Cancel Headset,Accessories,1,201.6,201.6,118.0,83.6
SO-2025-02688,2025-07-07,2025-07,North America,Mexico,Ava Thompson,Laptop Pro 15,Hardware,4,1334.0,5336.0,3920.0,1416.0
SO-2025-03616,2025-07-07,2025-07,Europe,United Kingdom,Noah Muller,Wireless Mouse,Accessories,6,61.1,366.6,144.0,222.6
SO-2025-02784,2025-07-07,2025-07,North America,United States,Liam Chen,Wireless Mouse,Accessories,7,63.05,441.35,168.0,273.35
SO-2025-05523,2025-07-07,2025-07,North America,Mexico,Liam Chen,Analytics Add-on,Software,20,364.5,7290.0,1400.0,5890.0
SO-2025-05832,2025-07-07,2025-07,APAC,Singapore,Haruto Sato,Wireless Mouse,Accessories,6,53.95,323.7,144.0,179.7
SO-2025-00681,2025-07-07,2025-07,Europe,Germany,Oliver Smith,Noise-Cancel Headset,Accessories,9,228.0,2052.0,1062.0,990.0
SO-2025-03081,2025-07-07,2025-07,North America,United States,Liam Chen,Analytics Add-on,Software,10,423.0,4230.0,700.0,3530.0
SO-2025-02793,2025-07-07,2025-07,Europe,Spain,Oliver Smith,CRM Suite (annual),Software,17,864.0,14688.0,2380.0,12308.0
SO-2025-03453,2025-07-07,2025-07,LATAM,Brazil,Mateo Silva,Analytics Add-on,Software,19,441.0,8379.0,1330.0,7049.0
SO-2025-04568,2025-07-08,2025-07,North America,Canada,Liam Chen,Mechanical Keyboard,Accessories,7,111.8,782.6,434.0,348.6
SO-2025-05120,2025-07-08,2025-07,Europe,United Kingdom,Noah Muller,Noise-Cancel Headset,Accessories,4,225.6,902.4,472.0,430.4
SO-2025-03220,2025-07-08,2025-07,APAC,Australia,Chloe Wong,Security Suite,Software,7,686.0,4802.0,770.0,4032.0
SO-2025-03880,2025-07-08,2025-07,Europe,Germany,Emma Laurent,Laptop Air 13,Hardware,1,945.0,945.0,700.0,245.0
SO-2025-00448,2025-07-08,2025-07,APAC,Japan,Haruto Sato,CRM Suite (annual),Software,22,882.0,19404.0,3080.0,16324.0
SO-2025-02120,2025-07-08,2025-07,LATAM,Argentina,Mateo Silva,Wireless Mouse,Accessories,6,52.65,315.9,144.0,171.9
SO-2025-00201,2025-07-08,2025-07,Europe,United Kingdom,Emma Laurent,UltraWide Monitor 34,Hardware,3,502.2,1506.6,1230.0,276.6
SO-2025-05444,2025-07-08,2025-07,North America,United States,Liam Chen,Analytics Add-on,Software,22,432.0,9504.0,1540.0,7964.0
SO-2025-05400,2025-07-08,2025-07,Europe,Germany,Noah Muller,Laptop Air 13,Hardware,3,945.0,2835.0,2100.0,735.0
SO-2025-03509,2025-07-08,2025-07,North America,Mexico,Liam Chen,Wireless Mouse,Accessories,9,59.15,532.35,216.0,316.35
SO-2025-01551,2025-07-08,2025-07,North America,Canada,Sofia Ramirez,Analytics Add-on,Software,17,387.0,6579.0,1190.0,5389.0
SO-2025-01954,2025-07-08,2025-07,LATAM,Brazil,Mateo Silva,Laptop Pro 15,Hardware,1,1290.5,1290.5,980.0,310.5
SO-2025-00679,2025-07-08,2025-07,Europe,Spain,Noah Muller,Laptop Air 13,Hardware,1,945.0,945.0,700.0,245.0
SO-2025-02334,2025-07-08,2025-07,North America,United States,Liam Chen,Mechanical Keyboard,Accessories,9,105.3,947.7,558.0,389.7
SO-2025-01649,2025-07-08,2025-07,APAC,Singapore,Haruto Sato,Analytics Add-on,Software,15,405.0,6075.0,1050.0,5025.0
SO-2025-05802,2025-07-09,2025-07,APAC,Australia,Chloe Wong,CRM Suite (annual),Software,16,765.0,12240.0,2240.0,10000.0
SO-2025-03660,2025-07-09,2025-07,APAC,Japan,Haruto Sato,Wireless Mouse,Accessories,8,59.8,478.4,192.0,286.4
SO-2025-00066,2025-07-09,2025-07,APAC,India,Chloe Wong,Wireless Mouse,Accessories,4,61.75,247.0,96.0,151.0
SO-2025-02378,2025-07-09,2025-07,North America,United States,Liam Chen,Mechanical Keyboard,Accessories,1,107.9,107.9,62.0,45.9
SO-2025-04341,2025-07-09,2025-07,Europe,United Kingdom,Emma Laurent,Noise-Cancel Headset,Accessories,1,201.6,201.6,118.0,83.6
SO-2025-05676,2025-07-09,2025-07,Europe,Spain,Oliver Smith,Laptop Pro 15,Hardware,3,1450.0,4350.0,2940.0,1410.0
SO-2025-05470,2025-07-09,2025-07,Europe,Germany,Oliver Smith,Laptop Pro 15,Hardware,2,1319.5,2639.0,1960.0,679.0
SO-2025-05842,2025-07-10,2025-07,Europe,Spain,Noah Muller,Mechanical Keyboard,Accessories,6,110.5,663.0,372.0,291.0
SO-2025-04084,2025-07-10,2025-07,LATAM,Brazil,Camila Rojas,Noise-Cancel Headset,Accessories,8,199.2,1593.6,944.0,649.6
SO-2025-00197,2025-07-10,2025-07,APAC,Singapore,Haruto Sato,Analytics Add-on,Software,20,436.5,8730.0,1400.0,7330.0
SO-2025-00232,2025-07-10,2025-07,North America,Canada,Sofia Ramirez,UltraWide Monitor 34,Hardware,3,514.6,1543.8,1230.0,313.8
SO-2025-03436,2025-07-10,2025-07,North America,Canada,Sofia Ramirez,Laptop Air 13,Hardware,4,861.0,3444.0,2800.0,644.0
SO-2025-05434,2025-07-10,2025-07,APAC,Singapore,Chloe Wong,Laptop Air 13,Hardware,1,1018.5,1018.5,700.0,318.5
SO-2025-01864,2025-07-10,2025-07,North America,Canada,Liam Chen,CRM Suite (annual),Software,17,900.0,15300.0,2380.0,12920.0
SO-2025-01570,2025-07-10,2025-07,Europe,United Kingdom,Noah Muller,USB-C Dock,Accessories,7,153.0,1071.0,616.0,455.0
SO-2025-01475,2025-07-10,2025-07,APAC,Australia,Haruto Sato,Mechanical Keyboard,Accessories,3,128.7,386.1,186.0,200.1
SO-2025-04840,2025-07-10,2025-07,APAC,Singapore,Priya Nair,Laptop Pro 15,Hardware,2,1305.0,2610.0,1960.0,650.0
SO-2025-02803,2025-07-10,2025-07,APAC,Australia,Priya Nair,Laptop Pro 15,Hardware,2,1406.5,2813.0,1960.0,853.0
SO-2025-05072,2025-07-10,2025-07,Europe,Germany,Noah Muller,CRM Suite (annual),Software,25,828.0,20700.0,3500.0,17200.0
SO-2025-04856,2025-07-10,2025-07,Europe,Spain,Noah Muller,USB-C Dock,Accessories,4,174.6,698.4,352.0,346.4
SO-2025-02271,2025-07-10,2025-07,LATAM,Brazil,Mateo Silva,Analytics Add-on,Software,14,360.0,5040.0,980.0,4060.0
SO-2025-00371,2025-07-11,2025-07,APAC,India,Chloe Wong,USB-C Dock,Accessories,10,149.4,1494.0,880.0,614.0
SO-2025-03863,2025-07-11,2025-07,APAC,Australia,Haruto Sato,Laptop Air 13,Hardware,2,892.5,1785.0,1400.0,385.0
SO-2025-03084,2025-07-11,2025-07,North America,Mexico,Ava Thompson,Analytics Add-on,Software,21,445.5,9355.5,1470.0,7885.5
SO-2025-04810,2025-07-11,2025-07,APAC,India,Haruto Sato,USB-C Dock,Accessories,10,153.0,1530.0,880.0,650.0
SO-2025-04965,2025-07-11,2025-07,North America,United States,Ava Thompson,Wireless Mouse,Accessories,3,59.15,177.45,72.0,105.45
SO-2025-00515,2025-07-11,2025-07,North America,Canada,Sofia Ramirez,Noise-Cancel Headset,Accessories,2,220.8,441.6,236.0,205.6
SO-2025-04220,2025-07-11,2025-07,Europe,United Kingdom,Oliver Smith,Laptop Pro 15,Hardware,4,1276.0,5104.0,3920.0,1184.0
SO-2025-00687,2025-07-11,2025-07,North America,Mexico,Ava Thompson,UltraWide Monitor 34,Hardware,3,551.8,1655.4,1230.0,425.4
SO-2025-03396,2025-07-11,2025-07,Europe,France,Noah Muller,Security Suite,Software,5,693.0,3465.0,550.0,2915.0
SO-2025-03428,2025-07-11,2025-07,Europe,Spain,Noah Muller,Wireless Mouse,Accessories,8,57.85,462.8,192.0,270.8
SO-2025-02917,2025-07-11,2025-07,APAC,Australia,Priya Nair,Laptop Pro 15,Hardware,2,1348.5,2697.0,1960.0,737.0
SO-2025-03176,2025-07-11,2025-07,Europe,Spain,Oliver Smith,Analytics Add-on,Software,10,387.0,3870.0,700.0,3170.0
SO-2025-04015,2025-07-11,2025-07,LATAM,Chile,Diego Fernandez,Laptop Pro 15,Hardware,4,1319.5,5278.0,3920.0,1358.0
SO-2025-01098,2025-07-11,2025-07,Europe,Spain,Emma Laurent,Wireless Mouse,Accessories,8,61.1,488.8,192.0,296.8
SO-2025-00642,2025-07-11,2025-07,Europe,Spain,Emma Laurent,Wireless Mouse,Accessories,1,60.45,60.45,24.0,36.45
SO-2025-00095,2025-07-11,2025-07,North America,United States,Liam Chen,Security Suite,Software,16,686.0,10976.0,1760.0,9216.0
SO-2025-04390,2025-07-11,2025-07,Europe,Germany,Oliver Smith,Noise-Cancel Headset,Accessories,9,196.8,1771.2,1062.0,709.2
SO-2025-02757,2025-07-12,2025-07,Europe,France,Emma Laurent,Mechanical Keyboard,Accessories,10,120.9,1209.0,620.0,589.0
SO-2025-03923,2025-07-12,2025-07,Europe,Spain,Oliver Smith,Wireless Mouse,Accessories,2,61.1,122.2,48.0,74.2
SO-2025-00393,2025-07-12,2025-07,Europe,France,Noah Muller,Mechanical Keyboard,Accessories,5,110.5,552.5,310.0,242.5
SO-2025-04860,2025-07-12,2025-07,North America,Canada,Liam Chen,Laptop Air 13,Hardware,4,1029.0,4116.0,2800.0,1316.0
SO-2025-05573,2025-07-12,2025-07,Europe,Germany,Oliver Smith,CRM Suite (annual),Software,4,828.0,3312.0,560.0,2752.0
SO-2025-01409,2025-07-12,2025-07,Europe,France,Emma Laurent,CRM Suite (annual),Software,17,765.0,13005.0,2380.0,10625.0
SO-2025-03760,2025-07-12,2025-07,North America,Mexico,Sofia Ramirez,UltraWide Monitor 34,Hardware,2,539.4,1078.8,820.0,258.8
SO-2025-05079,2025-07-12,2025-07,Europe,Spain,Noah Muller,USB-C Dock,Accessories,2,145.8,291.6,176.0,115.6
SO-2025-02534,2025-07-12,2025-07,Europe,France,Emma Laurent,Analytics Add-on,Software,13,409.5,5323.5,910.0,4413.5
SO-2025-05812,2025-07-12,2025-07,Europe,Spain,Emma Laurent,USB-C Dock,Accessories,3,178.2,534.6,264.0,270.6
SO-2025-00562,2025-07-12,2025-07,APAC,Singapore,Chloe Wong,Laptop Air 13,Hardware,1,871.5,871.5,700.0,171.5
SO-2025-01730,2025-07-12,2025-07,North America,Mexico,Liam Chen,Wireless Mouse,Accessories,4,59.15,236.6,96.0,140.6
SO-2025-01323,2025-07-12,2025-07,APAC,Singapore,Priya Nair,Analytics Add-on,Software,22,436.5,9603.0,1540.0,8063.0
SO-2025-00155,2025-07-13,2025-07,Europe,United Kingdom,Emma Laurent,CRM Suite (annual),Software,15,891.0,13365.0,2100.0,11265.0
SO-2025-01195,2025-07-13,2025-07,North America,Mexico,Ava Thompson,Security Suite,Software,18,644.0,11592.0,1980.0,9612.0
SO-2025-04251,2025-07-13,2025-07,APAC,Australia,Haruto Sato,Security Suite,Software,18,700.0,12600.0,1980.0,10620.0
SO-2025-05440,2025-07-13,2025-07,APAC,Japan,Chloe Wong,Wireless Mouse,Accessories,10,54.6,546.0,240.0,306.0
SO-2025-04570,2025-07-13,2025-07,Europe,United Kingdom,Noah Muller,Analytics Add-on,Software,11,445.5,4900.5,770.0,4130.5
SO-2025-01434,2025-07-13,2025-07,North America,United States,Liam Chen,Wireless Mouse,Accessories,3,54.6,163.8,72.0,91.8
SO-2025-02536,2025-07-13,2025-07,North America,United States,Liam Chen,USB-C Dock,Accessories,5,169.2,846.0,440.0,406.0
SO-2025-01600,2025-07-13,2025-07,North America,United States,Sofia Ramirez,Laptop Air 13,Hardware,4,892.5,3570.0,2800.0,770.0
SO-2025-02046,2025-07-14,2025-07,North America,Mexico,Sofia Ramirez,Security Suite,Software,18,595.0,10710.0,1980.0,8730.0
SO-2025-04032,2025-07-14,2025-07,North America,United States,Liam Chen,Security Suite,Software,10,595.0,5950.0,1100.0,4850.0
SO-2025-00711,2025-07-14,2025-07,North America,United States,Sofia Ramirez,USB-C Dock,Accessories,3,163.8,491.4,264.0,227.4
SO-2025-00848,2025-07-14,2025-07,Europe,United Kingdom,Emma Laurent,Laptop Air 13,Hardware,1,871.5,871.5,700.0,171.5
SO-2025-05337,2025-07-14,2025-07,North America,Mexico,Ava Thompson,Wireless Mouse,Accessories,10,59.8,598.0,240.0,358.0
SO-2025-04842,2025-07-14,2025-07,North America,Canada,Sofia Ramirez,USB-C Dock,Accessories,2,156.6,313.2,176.0,137.2
SO-2025-02007,2025-07-14,2025-07,North America,Canada,Ava Thompson,Analytics Add-on,Software,7,445.5,3118.5,490.0,2628.5
SO-2025-05270,2025-07-14,2025-07,LATAM,Argentina,Diego Fernandez,Noise-Cancel Headset,Accessories,6,213.6,1281.6,708.0,573.6
SO-2025-05381,2025-07-14,2025-07,North America,Canada,Liam Chen,Laptop Pro 15,Hardware,2,1189.0,2378.0,1960.0,418.0
SO-2025-03265,2025-07-14,2025-07,North America,United States,Ava Thompson,Wireless Mouse,Accessories,9,63.7,573.3,216.0,357.3
SO-2025-03562,2025-07-14,2025-07,North America,Mexico,Liam Chen,Analytics Add-on,Software,1,378.0,378.0,70.0,308.0
SO-2025-04523,2025-07-14,2025-07,APAC,Japan,Priya Nair,Security Suite,Software,19,693.0,13167.0,2090.0,11077.0
SO-2025-01722,2025-07-14,2025-07,APAC,Singapore,Haruto Sato,Analytics Add-on,Software,21,450.0,9450.0,1470.0,7980.0
SO-2025-01490,2025-07-15,2025-07,Europe,United Kingdom,Oliver Smith,CRM Suite (annual),Software,2,729.0,1458.0,280.0,1178.0
SO-2025-04903,2025-07-15,2025-07,APAC,India,Priya Nair,Mechanical Keyboard,Accessories,7,127.4,891.8,434.0,457.8
SO-2025-00183,2025-07-15,2025-07,Europe,United Kingdom,Emma Laurent,Security Suite,Software,19,609.0,11571.0,2090.0,9481.0
SO-2025-00112,2025-07-15,2025-07,APAC,Australia,Priya Nair,USB-C Dock,Accessories,5,163.8,819.0,440.0,379.0
SO-2025-03679,2025-07-15,2025-07,APAC,Australia,Chloe Wong,USB-C Dock,Accessories,2,171.0,342.0,176.0,166.0
SO-2025-03759,2025-07-15,2025-07,Europe,France,Emma Laurent,Analytics Add-on,Software,19,369.0,7011.0,1330.0,5681.0
SO-2025-05927,2025-07-15,2025-07,North America,Mexico,Liam Chen,Laptop Pro 15,Hardware,4,1290.5,5162.0,3920.0,1242.0
SO-2025-01191,2025-07-15,2025-07,North America,Canada,Ava Thompson,CRM Suite (annual),Software,23,891.0,20493.0,3220.0,17273.0
SO-2025-05792,2025-07-15,2025-07,APAC,Australia,Chloe Wong,Wireless Mouse,Accessories,9,57.85,520.65,216.0,304.65
SO-2025-03569,2025-07-15,2025-07,North America,Mexico,Sofia Ramirez,Wireless Mouse,Accessories,5,54.6,273.0,120.0,153.0
SO-2025-05028,2025-07-15,2025-07,APAC,India,Haruto Sato,Analytics Add-on,Software,24,369.0,8856.0,1680.0,7176.0
SO-2025-00276,2025-07-15,2025-07,APAC,India,Priya Nair,CRM Suite (annual),Software,16,765.0,12240.0,2240.0,10000.0
SO-2025-04806,2025-07-15,2025-07,LATAM,Brazil,Camila Rojas,Mechanical Keyboard,Accessories,10,128.7,1287.0,620.0,667.0
SO-2025-03980,2025-07-15,2025-07,Europe,Spain,Oliver Smith,Noise-Cancel Headset,Accessories,9,211.2,1900.8,1062.0,838.8
SO-2025-01829,2025-07-15,2025-07,Europe,Spain,Emma Laurent,Mechanical Keyboard,Accessories,6,113.1,678.6,372.0,306.6
SO-2025-02855,2025-07-15,2025-07,North America,United States,Sofia Ramirez,Analytics Add-on,Software,6,432.0,2592.0,420.0,2172.0
SO-2025-03203,2025-07-15,2025-07,Europe,United Kingdom,Noah Muller,Analytics Add-on,Software,8,409.5,3276.0,560.0,2716.0
SO-2025-04725,2025-07-15,2025-07,LATAM,Brazil,Mateo Silva,Wireless Mouse,Accessories,8,56.55,452.4,192.0,260.4
SO-2025-03255,2025-07-15,2025-07,North America,Canada,Ava Thompson,Mechanical Keyboard,Accessories,1,128.7,128.7,62.0,66.7
SO-2025-01771,2025-07-15,2025-07,Europe,Germany,Emma Laurent,Laptop Air 13,Hardware,4,913.5,3654.0,2800.0,854.0
SO-2025-03242,2025-07-15,2025-07,North America,Mexico,Ava Thompson,USB-C Dock,Accessories,3,160.2,480.6,264.0,216.6
SO-2025-01968,2025-07-16,2025-07,Europe,Germany,Emma Laurent,Mechanical Keyboard,Accessories,8,104.0,832.0,496.0,336.0
SO-2025-05107,2025-07-16,2025-07,Europe,United Kingdom,Noah Muller,Wireless Mouse,Accessories,2,59.8,119.6,48.0,71.6
SO-2025-00545,2025-07-16,2025-07,North America,Mexico,Ava Thompson,Mechanical Keyboard,Accessories,2,105.3,210.6,124.0,86.6
SO-2025-00719,2025-07-16,2025-07,Europe,United Kingdom,Oliver Smith,Analytics Add-on,Software,8,432.0,3456.0,560.0,2896.0
SO-2025-04452,2025-07-16,2025-07,Europe,Spain,Oliver Smith,Wireless Mouse,Accessories,8,60.45,483.6,192.0,291.6
SO-2025-01959,2025-07-16,2025-07,North America,United States,Liam Chen,USB-C Dock,Accessories,9,149.4,1344.6,792.0,552.6
SO-2025-01322,2025-07-16,2025-07,LATAM,Argentina,Diego Fernandez,Security Suite,Software,4,567.0,2268.0,440.0,1828.0
SO-2025-01965,2025-07-16,2025-07,APAC,Singapore,Chloe Wong,Laptop Pro 15,Hardware,1,1290.5,1290.5,980.0,310.5
SO-2025-02404,2025-07-16,2025-07,LATAM,Brazil,Mateo Silva,Analytics Add-on,Software,6,396.0,2376.0,420.0,1956.0
SO-2025-05669,2025-07-16,2025-07,North America,Mexico,Sofia Ramirez,Noise-Cancel Headset,Accessories,6,237.6,1425.6,708.0,717.6
SO-2025-03122,2025-07-16,2025-07,North America,Mexico,Liam Chen,Mechanical Keyboard,Accessories,4,105.3,421.2,248.0,173.2
SO-2025-01924,2025-07-16,2025-07,Europe,France,Oliver Smith,Security Suite,Software,24,623.0,14952.0,2640.0,12312.0
SO-2025-02578,2025-07-17,2025-07,North America,Mexico,Liam Chen,Analytics Add-on,Software,4,382.5,1530.0,280.0,1250.0
SO-2025-01104,2025-07-17,2025-07,LATAM,Brazil,Camila Rojas,UltraWide Monitor 34,Hardware,2,564.2,1128.4,820.0,308.4
SO-2025-02482,2025-07-17,2025-07,LATAM,Brazil,Diego Fernandez,Security Suite,Software,1,679.0,679.0,110.0,569.0
SO-2025-05614,2025-07-17,2025-07,APAC,India,Chloe Wong,Security Suite,Software,15,651.0,9765.0,1650.0,8115.0
SO-2025-02656,2025-07-17,2025-07,North America,Mexico,Liam Chen,Security Suite,Software,18,644.0,11592.0,1980.0,9612.0
SO-2025-05763,2025-07-17,2025-07,Europe,Spain,Noah Muller,Wireless Mouse,Accessories,1,60.45,60.45,24.0,36.45
SO-2025-04075,2025-07-17,2025-07,Europe,France,Noah Muller,Security Suite,Software,15,644.0,9660.0,1650.0,8010.0
SO-2025-00979,2025-07-17,2025-07,Europe,United Kingdom,Emma Laurent,Noise-Cancel Headset,Accessories,10,201.6,2016.0,1180.0,836.0
SO-2025-04743,2025-07-17,2025-07,Europe,France,Noah Muller,Security Suite,Software,5,595.0,2975.0,550.0,2425.0
SO-2025-04613,2025-07-17,2025-07,Europe,France,Oliver Smith,Mechanical Keyboard,Accessories,7,120.9,846.3,434.0,412.3
SO-2025-03981,2025-07-17,2025-07,North America,United States,Sofia Ramirez,UltraWide Monitor 34,Hardware,1,613.8,613.8,410.0,203.8
SO-2025-05159,2025-07-17,2025-07,LATAM,Brazil,Mateo Silva,Security Suite,Software,10,595.0,5950.0,1100.0,4850.0
SO-2025-01044,2025-07-17,2025-07,Europe,United Kingdom,Emma Laurent,Laptop Pro 15,Hardware,4,1290.5,5162.0,3920.0,1242.0
SO-2025-03767,2025-07-17,2025-07,North America,Canada,Ava Thompson,UltraWide Monitor 34,Hardware,3,539.4,1618.2,1230.0,388.2
SO-2025-03054,2025-07-17,2025-07,North America,Mexico,Liam Chen,Wireless Mouse,Accessories,4,52.65,210.6,96.0,114.6
SO-2025-02974,2025-07-18,2025-07,Europe,Spain,Emma Laurent,Laptop Pro 15,Hardware,3,1261.5,3784.5,2940.0,844.5
SO-2025-02710,2025-07-18,2025-07,North America,Mexico,Liam Chen,Mechanical Keyboard,Accessories,8,123.5,988.0,496.0,492.0
SO-2025-02266,2025-07-18,2025-07,APAC,India,Priya Nair,Laptop Air 13,Hardware,2,850.5,1701.0,1400.0,301.0
SO-2025-01431,2025-07-18,2025-07,APAC,Singapore,Haruto Sato,UltraWide Monitor 34,Hardware,2,582.8,1165.6,820.0,345.6
SO-2025-02365,2025-07-18,2025-07,Europe,Germany,Emma Laurent,Mechanical Keyboard,Accessories,9,115.7,1041.3,558.0,483.3
SO-2025-05886,2025-07-18,2025-07,North America,United States,Ava Thompson,Analytics Add-on,Software,20,445.5,8910.0,1400.0,7510.0
SO-2025-02220,2025-07-18,2025-07,Europe,France,Emma Laurent,Laptop Air 13,Hardware,2,955.5,1911.0,1400.0,511.0
SO-2025-05047,2025-07-18,2025-07,Europe,Germany,Oliver Smith,Security Suite,Software,2,616.0,1232.0,220.0,1012.0
SO-2025-05251,2025-07-18,2025-07,APAC,Australia,Chloe Wong,Wireless Mouse,Accessories,2,53.3,106.6,48.0,58.6
SO-2025-05591,2025-07-18,2025-07,APAC,India,Chloe Wong,Wireless Mouse,Accessories,6,62.4,374.4,144.0,230.4
SO-2025-01330,2025-07-18,2025-07,North America,Canada,Ava Thompson,Noise-Cancel Headset,Accessories,6,213.6,1281.6,708.0,573.6
SO-2025-00026,2025-07-18,2025-07,North America,Mexico,Sofia Ramirez,Wireless Mouse,Accessories,8,54.6,436.8,192.0,244.8
SO-2025-03956,2025-07-18,2025-07,North America,Canada,Liam Chen,Noise-Cancel Headset,Accessories,1,211.2,211.2,118.0,93.2
SO-2025-02382,2025-07-18,2025-07,North America,Canada,Ava Thompson,Wireless Mouse,Accessories,7,58.5,409.5,168.0,241.5
SO-2025-00906,2025-07-18,2025-07,APAC,Singapore,Priya Nair,USB-C Dock,Accessories,3,162.0,486.0,264.0,222.0
SO-2025-02127,2025-07-18,2025-07,APAC,India,Priya Nair,Laptop Air 13,Hardware,2,850.5,1701.0,1400.0,301.0
SO-2025-01100,2025-07-18,2025-07,Europe,France,Noah Muller,Laptop Air 13,Hardware,1,976.5,976.5,700.0,276.5
SO-2025-03550,2025-07-18,2025-07,Europe,United Kingdom,Noah Muller,CRM Suite (annual),Software,10,783.0,7830.0,1400.0,6430.0
SO-2025-01727,2025-07-19,2025-07,LATAM,Argentina,Mateo Silva,Mechanical Keyboard,Accessories,6,113.1,678.6,372.0,306.6
SO-2025-04768,2025-07-19,2025-07,APAC,Singapore,Haruto Sato,Mechanical Keyboard,Accessories,5,106.6,533.0,310.0,223.0
SO-2025-04208,2025-07-19,2025-07,North America,Mexico,Liam Chen,Security Suite,Software,1,574.0,574.0,110.0,464.0
SO-2025-04296,2025-07-19,2025-07,North America,Canada,Sofia Ramirez,Wireless Mouse,Accessories,1,63.05,63.05,24.0,39.05
SO-2025-04350,2025-07-19,2025-07,North America,Canada,Liam Chen,Wireless Mouse,Accessories,2,57.85,115.7,48.0,67.7
SO-2025-03075,2025-07-19,2025-07,North America,Canada,Ava Thompson,CRM Suite (annual),Software,21,738.0,15498.0,2940.0,12558.0
SO-2025-03260,2025-07-19,2025-07,APAC,Australia,Priya Nair,Laptop Air 13,Hardware,3,903.0,2709.0,2100.0,609.0
SO-2025-02519,2025-07-19,2025-07,Europe,Germany,Oliver Smith,UltraWide Monitor 34,Hardware,3,514.6,1543.8,1230.0,313.8
SO-2025-04869,2025-07-19,2025-07,Europe,Spain,Emma Laurent,USB-C Dock,Accessories,10,147.6,1476.0,880.0,596.0
SO-2025-05000,2025-07-19,2025-07,North America,Mexico,Ava Thompson,Laptop Pro 15,Hardware,4,1218.0,4872.0,3920.0,952.0
SO-2025-05413,2025-07-19,2025-07,LATAM,Chile,Camila Rojas,Security Suite,Software,1,588.0,588.0,110.0,478.0
SO-2025-01282,2025-07-19,2025-07,APAC,Australia,Priya Nair,Mechanical Keyboard,Accessories,3,123.5,370.5,186.0,184.5
SO-2025-04579,2025-07-19,2025-07,APAC,Japan,Priya Nair,Laptop Air 13,Hardware,2,934.5,1869.0,1400.0,469.0
